Crop,Crop_Year,Season,State/UT,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Sesamum,1998,Monsoon,Meghalaya,1322.0,694.0,2681.1,130613.6,383.38,0.575714286
Small Millets,1998,Monsoon,Meghalaya,2823.0,2282.0,2681.1,278912.4,818.67,0.871428571
Soyabean,1998,Monsoon,Meghalaya,899.0,812.0,2681.1,88821.2,260.71,0.881428571
Sugarcane,1998,Whole Year,Meghalaya,83.0,225.0,2681.1,8200.4,24.07,2.328
Sweet Potato,1998,Whole Year,Meghalaya,5181.0,17291.0,2681.1,511882.8,1502.49,3.302857143
Tapioca,1998,Whole Year,Meghalaya,3963.0,21251.0,2681.1,391544.4,1149.27,5.42072281
Tobacco,1998,Whole Year,Meghalaya,742.0,507.0,2681.1,73309.6,215.18,0.61
Turmeric,1998,Whole Year,Meghalaya,1375.0,6997.0,2681.1,135850.0,398.75,5.42072281
Wheat,1998,Winter,Meghalaya,4287.0,6998.0,2681.1,423555.6,1243.23,1.605
Arecanut,1998,Whole Year,West Bengal,8239.0,13665.0,2152.5,814013.2,2389.31,1.595294118
Arhar/Tur,1998,Monsoon,West Bengal,2606.0,1672.0,2152.5,257472.8,755.74,0.756923077
Bajra,1998,Monsoon,West Bengal,175.0,84.0,2152.5,17290.0,50.75,0.436666667
Barley,1998,Winter,West Bengal,5938.0,5910.0,2152.5,586674.4,1722.02,1.10375
Cardamom,1998,Whole Year,West Bengal,2875.0,690.0,2152.5,284050.0,833.75,0.24
Castor Seed,1998,Winter,West Bengal,54.0,38.0,2152.5,5335.2,15.66,0.7
Coconut,1998,Whole Year,West Bengal,24616.0,339962.5,2152.5,2432060.8,7138.64,5.42072281
Cotton (Lint),1998,Monsoon,West Bengal,200.0,73.0,2152.5,19760.0,58.0,0.37
Dry Chillies,1998,Whole Year,West Bengal,64354.0,51303.0,2152.5,6358175.2,18662.66,0.890555556
Ginger,1998,Monsoon,West Bengal,9398.0,18839.0,2152.5,928522.4,2725.42,1.449444444
Gram,1998,Winter,West Bengal,23286.0,18971.0,2152.5,2300656.8,6752.94,0.875
Groundnut,1998,Whole Year,West Bengal,30157.0,34994.0,2152.5,2979511.6,8745.53,1.128571429
Horse-Gram,1998,Winter,West Bengal,4958.0,2043.0,2152.5,489850.4,1437.82,0.422
Jowar,1998,Monsoon,West Bengal,886.0,414.0,2152.5,87536.8,256.94,0.465
Jute,1998,Monsoon,West Bengal,202534.5,339962.5,2152.5,26583568.25,52935.74,5.42072281
Khesari,1998,Winter,West Bengal,23300.0,20850.0,2152.5,2302040.0,6757.0,0.774666667
Linseed,1998,Winter,West Bengal,10323.0,2691.0,2152.5,1019912.4,2993.67,0.24
Maize,1998,Monsoon,West Bengal,38519.0,121161.0,2152.5,3805677.2,11170.51,2.634
Masoor,1998,Winter,West Bengal,51919.0,35600.0,2152.5,5129597.2,15056.51,0.600588235
Mesta,1998,Monsoon,West Bengal,9911.0,81030.0,2152.5,979206.8,2874.19,5.42072281
Moong (Green Gram),1998,Monsoon,West Bengal,822.0,429.0,2152.5,81213.6,238.38,0.5075
Moong (Green Gram),1998,Winter,West Bengal,2729.0,1598.0,2152.5,269625.2,791.41,0.61
Moong (Green Gram),1998,Summer,West Bengal,9320.0,2980.0,2152.5,920816.0,2702.8,0.312857143
Niger Seed,1998,Monsoon,West Bengal,7587.0,4100.0,2152.5,749595.6,2200.23,0.4075
Peas & Beans (Pulses),1998,Winter,West Bengal,9230.0,6776.0,2152.5,911924.0,2676.7,0.70625
Potato,1998,Whole Year,West Bengal,202534.5,339962.5,2152.5,26583568.25,52935.74,5.42072281
Ragi,1998,Monsoon,West Bengal,12895.0,15648.0,2152.5,1274026.0,3739.55,0.91
Rapeseed & Mustard,1998,Winter,West Bengal,202534.5,251740.0,2152.5,26583568.25,52935.74,0.667222222
Rice,1998,Autumn,West Bengal,202534.5,339962.5,2152.5,26583568.25,52935.74,1.751111111
Rice,1998,Summer,West Bengal,202534.5,339962.5,2152.5,26583568.25,52935.74,3.22
Rice,1998,Winter,West Bengal,202534.5,339962.5,2152.5,26583568.25,52935.74,1.781666667
Safflower,1998,Winter,West Bengal,48.0,16.0,2152.5,4742.4,13.92,0.4575
Sannhamp,1998,Whole Year,West Bengal,1800.0,9280.0,2152.5,177840.0,522.0,4.971428571
Sesamum,1998,Whole Year,West Bengal,100425.0,85448.0,2152.5,9921990.0,29123.25,0.741111111
Small Millets,1998,Monsoon,West Bengal,3742.0,1877.0,2152.5,369709.6,1085.18,0.575714286
Small Millets,1998,Winter,West Bengal,1235.0,1387.0,2152.5,122018.0,358.15,1.035
Soyabean,1998,Monsoon,West Bengal,800.0,461.0,2152.5,79040.0,232.0,0.481666667
Sugarcane,1998,Whole Year,West Bengal,26949.0,339962.5,2152.5,2662561.2,7815.21,5.42072281
Sunflower,1998,Monsoon,West Bengal,149.0,111.0,2152.5,14721.2,43.21,0.71
Turmeric,1998,Whole Year,West Bengal,12763.0,21487.0,2152.5,1260984.4,3701.27,1.569444444
Urad,1998,Monsoon,West Bengal,58878.0,25071.0,2152.5,5817146.4,17074.62,0.402222222
Urad,1998,Winter,West Bengal,15112.0,9700.0,2152.5,1493065.6,4382.48,0.649090909
Wheat,1998,Winter,West Bengal,202534.5,339962.5,2152.5,26583568.25,52935.74,1.870555556
Arecanut,1999,Whole Year,Assam,73464.0,52924.0,2201.8,7796734.32,19835.28,0.746086957
Arhar/Tur,1999,Monsoon,Assam,7266.0,5102.0,2201.8,771140.58,1961.82,0.707826087
Banana,1999,Whole Year,Assam,41922.0,339962.5,2201.8,4449181.86,11318.94,5.42072281
Castor Seed,1999,Monsoon,Assam,1726.0,704.0,2201.8,183180.38,466.02,0.423333333
Coconut,1999,Whole Year,Assam,20238.0,339962.5,2201.8,2147858.94,5464.26,5.42072281
Cotton (Lint),1999,Monsoon,Assam,1637.0,746.0,2201.8,173734.81,441.99,0.41173913
Dry Chillies,1999,Whole Year,Assam,14418.0,9516.0,2201.8,1530182.34,3892.86,0.636956522
Gram,1999,Winter,Assam,2336.0,1196.0,2201.8,247919.68,630.72,0.470454545
Jute,1999,Monsoon,Assam,73545.0,339962.5,2201.8,7805330.85,19857.15,5.42072281
Linseed,1999,Winter,Assam,10248.0,5323.0,2201.8,1087620.24,2766.96,0.502727273
Maize,1999,Monsoon,Assam,19708.0,14056.0,2201.8,2091610.04,5321.16,0.613913043
Mesta,1999,Monsoon,Assam,5177.0,25515.0,2201.8,549435.01,1397.79,4.622380952
Niger Seed,1999,Monsoon,Assam,8904.0,4582.0,2201.8,944981.52,2404.08,0.548947368
Onion,1999,Whole Year,Assam,7365.0,17167.0,2201.8,781647.45,1988.55,2.322173913
Potato,1999,Whole Year,Assam,76748.0,339962.5,2201.8,8145265.24,20721.96,5.42072281
Rapeseed & Mustard,1999,Winter,Assam,202534.5,129425.0,2201.8,26583568.25,52935.74,0.479565217
Rice,1999,Autumn,Assam,202534.5,339962.5,2201.8,26583568.25,52935.74,1.094782609
Rice,1999,Summer,Assam,202534.5,339962.5,2201.8,26583568.25,52935.74,1.990434783
Rice,1999,Winter,Assam,202534.5,339962.5,2201.8,26583568.25,52935.74,1.501304348
Sesamum,1999,Monsoon,Assam,15143.0,7866.0,2201.8,1607126.59,4088.61,0.485217391
Small Millets,1999,Monsoon,Assam,10681.0,5467.0,2201.8,1133574.53,2883.87,0.502727273
Sugarcane,1999,Whole Year,Assam,29107.0,339962.5,2201.8,3089125.91,7858.89,5.42072281
Sweet Potato,1999,Whole Year,Assam,8955.0,30979.0,2201.8,950394.15,2417.85,3.409130435
Tapioca,1999,Whole Year,Assam,2836.0,13444.0,2201.8,300984.68,765.72,4.436521739
Tobacco,1999,Whole Year,Assam,1373.0,695.0,2201.8,145716.49,370.71,0.573913043
Turmeric,1999,Whole Year,Assam,10980.0,7586.0,2201.8,1165307.4,2964.6,0.667391304
Wheat,1999,Winter,Assam,76310.0,97583.0,2201.8,8098780.3,20603.7,1.256818182
Arecanut,1999,Whole Year,Goa,1550.0,1880.0,2681.1,164501.5,418.5,1.21
Banana,1999,Whole Year,Goa,1950.0,14500.0,2681.1,206953.5,526.5,5.42072281
Black Pepper,1999,Whole Year,Goa,275.0,120.0,2681.1,29185.75,74.25,0.44
Cashewnut,1999,Whole Year,Goa,53292.0,17274.0,2681.1,5655879.96,14388.84,0.32
Coconut,1999,Whole Year,Goa,24975.0,339962.5,2681.1,2650596.75,6743.25,5.42072281
Groundnut,1999,Monsoon,Goa,350.0,513.0,2681.1,37145.5,94.5,1.47
Groundnut,1999,Winter,Goa,1004.0,1767.0,2681.1,106554.52,271.08,1.76
Ragi,1999,Monsoon,Goa,1000.0,1070.0,2681.1,106130.0,270.0,1.07
Rice,1999,Monsoon,Goa,40500.0,96281.0,2681.1,4298265.0,10935.0,2.38
Rice,1999,Winter,Goa,16213.0,43642.0,2681.1,1720685.69,4377.51,2.69
Sugarcane,1999,Whole Year,Goa,1335.0,68440.0,2681.1,141683.55,360.45,5.42072281
Arecanut,1999,Whole Year,Kerala,81941.0,83337.0,2681.1,8696398.33,22124.07,0.831428571
Banana,1999,Whole Year,Kerala,39046.0,339962.5,2681.1,4143951.98,10542.42,5.42072281
Black Pepper,1999,Whole Year,Kerala,198406.0,47543.0,2681.1,21056828.78,52935.74,0.193571429
Cardamom,1999,Whole Year,Kerala,41491.0,6585.0,2681.1,4403439.83,11202.57,0.056666667
Cashewnut,1999,Whole Year,Kerala,89403.0,65547.0,2681.1,9488340.39,24138.81,0.491428571
Coconut,1999,Whole Year,Kerala,202534.5,339962.5,2681.1,26583568.25,52935.74,5.42072281
Cotton (Lint),1999,Monsoon,Kerala,4772.0,7702.0,2681.1,506452.36,1288.44,1.61
Dry Chillies,1999,Whole Year,Kerala,312.0,310.0,2681.1,33112.56,84.24,0.975
Garlic,1999,Whole Year,Kerala,849.0,14433.0,2681.1,90104.37,229.23,5.42072281
Ginger,1999,Whole Year,Kerala,11264.0,41344.0,2681.1,1195448.32,3041.28,3.159285714
Groundnut,1999,Monsoon,Kerala,6921.0,5144.0,2681.1,734525.73,1868.67,0.37
Jowar,1999,Monsoon,Kerala,2529.0,1287.0,2681.1,268402.77,682.83,0.255
Ragi,1999,Monsoon,Kerala,870.0,704.0,2681.1,92333.1,234.9,0.815
Rice,1999,Autumn,Kerala,121525.0,252876.0,2681.1,12897448.25,32811.75,2.081538462
Rice,1999,Summer,Kerala,58021.0,144551.0,2681.1,6157768.73,15665.67,2.292857143
Rice,1999,Winter,Kerala,170228.0,339962.5,2681.1,18066297.64,45961.56,2.097142857
Sesamum,1999,Monsoon,Kerala,2612.0,718.0,2681.1,277211.56,705.24,0.374545455
Sugarcane,1999,Whole Year,Kerala,5780.0,339962.5,2681.1,613431.4,1560.6,5.42072281
Sweet Potato,1999,Whole Year,Kerala,989.0,10698.0,2681.1,104962.57,267.03,5.42072281
Tapioca,1999,Whole Year,Kerala,111922.0,339962.5,2681.1,11878281.86,30218.94,5.42072281
Tobacco,1999,Whole Year,Kerala,44.0,245.0,2681.1,4669.72,11.88,5.42072281
Turmeric,1999,Whole Year,Kerala,3971.0,8362.0,2681.1,421442.23,1072.17,1.999285714
Arecanut,1999,Whole Year,Meghalaya,9645.0,12510.0,2681.1,1023623.85,2604.15,1.245
Arhar/Tur,1999,Monsoon,Meghalaya,871.0,647.0,2681.1,92439.23,235.17,0.78
Banana,1999,Whole Year,Meghalaya,5319.0,63383.0,2681.1,564505.47,1436.13,5.42072281
Castor Seed,1999,Monsoon,Meghalaya,27.0,14.0,2681.1,2865.51,7.29,0.515
Cotton (Lint),1999,Monsoon,Meghalaya,7455.0,5549.0,2681.1,791199.15,2012.85,0.8
Dry Chillies,1999,Whole Year,Meghalaya,1790.0,1128.0,2681.1,189972.7,483.3,0.635714286
Ginger,1999,Monsoon,Meghalaya,7606.0,44710.0,2681.1,807224.78,2053.62,5.42072281
Gram,1999,Winter,Meghalaya,460.0,283.0,2681.1,48819.8,124.2,0.616666667
Jute,1999,Monsoon,Meghalaya,4235.0,31781.0,2681.1,449460.55,1143.45,5.42072281
Maize,1999,Monsoon,Meghalaya,16637.0,24051.0,2681.1,1765684.81,4491.99,1.448571429
Mesta,1999,Monsoon,Meghalaya,4457.0,20071.0,2681.1,473021.41,1203.39,4.556666667
Potato,1999,Whole Year,Meghalaya,18339.0,143287.0,2681.1,1946318.07,4951.53,5.42072281
Rapeseed & Mustard,1999,Winter,Meghalaya,7042.0,4648.0,2681.1,747367.46,1901.34,0.654285714
Rice,1999,Monsoon,Meghalaya,102482.0,156887.0,2681.1,10876414.66,27670.14,1.605714286
Rice,1999,Winter,Meghalaya,3929.0,13846.0,2681.1,416984.77,1060.83,1.755714286
Sesamum,1999,Monsoon,Meghalaya,1304.0,680.0,2681.1,138393.52,352.08,0.588571429
Soyabean,1999,Monsoon,Meghalaya,1038.0,928.0,2681.1,110162.94,280.26,0.888571429
Sugarcane,1999,Whole Year,Meghalaya,80.0,223.0,2681.1,8490.4,21.6,2.372
Sweet Potato,1999,Whole Year,Meghalaya,5220.0,17591.0,2681.1,553998.6,1409.4,3.415714286
Tapioca,1999,Whole Year,Meghalaya,4022.0,21497.0,2681.1,426854.86,1085.94,5.42072281
Tobacco,1999,Whole Year,Meghalaya,719.0,488.0,2681.1,76307.47,194.13,0.636
Turmeric,1999,Whole Year,Meghalaya,1458.0,8196.0,2681.1,154737.54,393.66,5.284285714
Arecanut,1999,Whole Year,Puducherry,65.0,130.0,1434.5875,6898.45,17.55,2.0
Bajra,1999,Monsoon,Puducherry,170.0,470.0,1434.5875,18042.1,45.9,2.76
Banana,1999,Whole Year,Puducherry,282.0,8890.0,1434.5875,29928.66,76.14,5.42072281
Black Pepper,1999,Whole Year,Puducherry,12.0,7.0,1434.5875,1273.56,3.24,0.58
Cashewnut,1999,Whole Year,Puducherry,210.0,177.0,1434.5875,22287.3,56.7,2.69
Coconut,1999,Whole Year,Puducherry,2214.0,339962.5,1434.5875,234971.82,597.78,5.42072281
Coriander,1999,Whole Year,Puducherry,3.0,2.0,1434.5875,318.39,0.81,0.67
Cotton (Lint),1999,Monsoon,Puducherry,357.0,1835.0,1434.5875,37888.41,96.39,5.14
Dry Chillies,1999,Whole Year,Puducherry,11.0,35.0,1434.5875,1167.43,2.97,3.305
Ginger,1999,Monsoon,Puducherry,133.0,94.0,1434.5875,14115.29,35.91,0.676666667
Groundnut,1999,Monsoon,Puducherry,898.0,2511.0,1434.5875,95304.74,242.46,2.125
Jowar,1999,Monsoon,Puducherry,3.0,3.0,1434.5875,318.39,0.81,1.0
Moong (Green Gram),1999,Winter,Puducherry,2453.0,1321.0,1434.5875,260336.89,662.31,0.553333333
Onion,1999,Whole Year,Puducherry,14.0,183.0,1434.5875,1485.82,3.78,5.42072281
Ragi,1999,Monsoon,Puducherry,124.0,452.0,1434.5875,13160.12,33.48,3.325
Rapeseed & Mustard,1999,Winter,Puducherry,64.0,483.0,1434.5875,6792.32,17.28,5.42072281
Rice,1999,Monsoon,Puducherry,25444.0,59433.0,1434.5875,2700371.72,6869.88,2.61
Sugarcane,1999,Whole Year,Puducherry,2798.0,237610.0,1434.5875,296951.74,755.46,5.42072281
Tapioca,1999,Whole Year,Puducherry,365.0,10571.0,1434.5875,38737.45,98.55,5.42072281
Urad,1999,Winter,Puducherry,3159.0,2467.0,1434.5875,335264.67,852.93,0.763333333
Arecanut,1999,Whole Year,West Bengal,7677.0,13124.0,2318.1,814760.01,2072.79,1.864117647
Arhar/Tur,1999,Monsoon,West Bengal,3077.0,2320.0,2318.1,326562.01,830.79,0.83
Bajra,1999,Monsoon,West Bengal,146.0,96.0,2318.1,15494.98,39.42,0.606666667
Barley,1999,Winter,West Bengal,5077.0,4686.0,2318.1,538822.01,1370.79,0.776666667
Cardamom,1999,Whole Year,West Bengal,2875.0,690.0,2318.1,305123.75,776.25,0.24
Castor Seed,1999,Monsoon,West Bengal,35.0,24.0,2318.1,3714.55,9.45,0.69
Coconut,1999,Whole Year,West Bengal,24216.0,339962.5,2318.1,2570044.08,6538.32,5.42072281
Cotton (Lint),1999,Monsoon,West Bengal,750.0,2040.0,2318.1,79597.5,202.5,2.72
Dry Chillies,1999,Autumn,West Bengal,16849.0,13874.0,2318.1,1788184.37,4549.23,0.717222222
Dry Chillies,1999,Winter,West Bengal,46293.0,38430.0,2318.1,4913076.09,12499.11,1.043333333
Ginger,1999,Monsoon,West Bengal,9165.0,18890.0,2318.1,972681.45,2474.55,1.662777778
Gram,1999,Winter,West Bengal,26618.0,21961.0,2318.1,2824968.34,7186.86,0.826923077
Groundnut,1999,Monsoon,West Bengal,4804.0,3311.0,2318.1,509848.52,1297.08,1.16625
Groundnut,1999,Winter,West Bengal,6098.0,9269.0,2318.1,647180.74,1646.46,1.525
Groundnut,1999,Summer,West Bengal,23233.0,33214.0,2318.1,2465718.29,6272.91,1.315
Horse-Gram,1999,Winter,West Bengal,4326.0,2087.0,2318.1,459118.38,1168.02,0.452
Jowar,1999,Monsoon,West Bengal,1156.0,540.0,2318.1,122686.28,312.12,0.68
Jute,1999,Monsoon,West Bengal,202534.5,339962.5,2318.1,26583568.25,52935.74,5.42072281
Khesari,1999,Winter,West Bengal,23091.0,21964.0,2318.1,2450647.83,6234.57,0.999375
Linseed,1999,Winter,West Bengal,9855.0,4004.0,2318.1,1045911.15,2660.85,0.360769231
Maize,1999,Monsoon,West Bengal,35129.0,69682.0,2318.1,3728240.77,9484.83,1.941538462
Masoor,1999,Winter,West Bengal,58760.0,34165.0,2318.1,6236198.8,15865.2,0.636470588
Mesta,1999,Monsoon,West Bengal,8864.0,81720.0,2318.1,940736.32,2393.28,5.42072281
Moong (Green Gram),1999,Monsoon,West Bengal,578.0,293.0,2318.1,61343.14,156.06,0.5325
Moong (Green Gram),1999,Winter,West Bengal,2375.0,1465.0,2318.1,252058.75,641.25,0.615
Moong (Green Gram),1999,Summer,West Bengal,7947.0,3942.0,2318.1,843415.11,2145.69,0.850625
Niger Seed,1999,Monsoon,West Bengal,6733.0,3528.0,2318.1,714573.29,1817.91,0.3875
Peas & Beans (Pulses),1999,Winter,West Bengal,7041.0,6027.0,2318.1,747261.33,1901.07,0.931333333
Potato,1999,Summer,West Bengal,2478.0,33214.0,2318.1,262990.14,669.06,5.42072281
Potato,1999,Winter,West Bengal,202534.5,339962.5,2318.1,26583568.25,52935.74,5.42072281
Ragi,1999,Monsoon,West Bengal,12489.0,15051.0,2318.1,1325457.57,3372.03,0.898
Rapeseed & Mustard,1999,Winter,West Bengal,202534.5,278540.0,2318.1,26583568.25,52935.74,0.766111111
Rice,1999,Autumn,West Bengal,202534.5,339962.5,2318.1,26583568.25,52935.74,1.868888889
Rice,1999,Summer,West Bengal,202534.5,339962.5,2318.1,26583568.25,52935.74,2.897222222
Rice,1999,Winter,West Bengal,202534.5,339962.5,2318.1,26583568.25,52935.74,1.906666667
Safflower,1999,Winter,West Bengal,60.0,19.0,2318.1,6367.8,16.2,0.542
Sannhamp,1999,Autumn,West Bengal,1448.0,7810.0,2318.1,153676.24,390.96,5.42072281
Sannhamp,1999,Winter,West Bengal,107.0,298.0,2318.1,11355.91,28.89,3.6
Sesamum,1999,Autumn,West Bengal,891.0,406.0,2318.1,94561.83,240.57,0.377777778
Sesamum,1999,Summer,West Bengal,102044.0,72230.0,2318.1,10829929.72,27551.88,0.638235294
Sesamum,1999,Winter,West Bengal,2510.0,1285.0,2318.1,266386.3,677.7,0.5425
Small Millets,1999,Monsoon,West Bengal,3702.0,1924.0,2318.1,392893.26,999.54,0.617142857
Small Millets,1999,Winter,West Bengal,1505.0,1541.0,2318.1,159725.65,406.35,0.918
Soyabean,1999,Monsoon,West Bengal,730.0,441.0,2318.1,77474.9,197.1,0.448333333
Sugarcane,1999,Whole Year,West Bengal,22883.0,339962.5,2318.1,2428572.79,6178.41,5.42072281
Sunflower,1999,Monsoon,West Bengal,150.0,90.0,2318.1,15919.5,40.5,0.683333333
Tobacco,1999,Whole Year,West Bengal,11442.0,6694.0,2318.1,1214339.46,3089.34,0.592
Turmeric,1999,Whole Year,West Bengal,13283.0,20023.0,2318.1,1409724.79,3586.41,1.425555556
Urad,1999,Monsoon,West Bengal,60254.0,35523.0,2318.1,6394757.02,16268.58,0.566666667
Urad,1999,Winter,West Bengal,18527.0,10987.0,2318.1,1966270.51,5002.29,0.636923077
Wheat,1999,Winter,West Bengal,202534.5,339962.5,2318.1,26583568.25,52935.74,2.096666667
Arecanut,2000,Whole Year,Andhra Pradesh,262.0,724.0,935.6,25720.54,68.12,2.78
Arhar/Tur,2000,Monsoon,Andhra Pradesh,202534.5,216457.0,935.6,26583568.25,52935.74,0.433181818
Arhar/Tur,2000,Winter,Andhra Pradesh,6098.0,2701.0,935.6,598640.66,1585.48,0.42375
Bajra,2000,Monsoon,Andhra Pradesh,129475.0,135964.0,935.6,12710560.75,33663.5,1.001666667
Bajra,2000,Winter,Andhra Pradesh,14229.0,12524.0,935.6,1396860.93,3699.54,0.883125
Banana,2000,Whole Year,Andhra Pradesh,49051.0,339962.5,935.6,4815336.67,12753.26,5.42072281
Cashewnut,2000,Whole Year,Andhra Pradesh,145315.0,31074.0,935.6,14265573.55,37781.9,0.190625
Castor Seed,2000,Monsoon,Andhra Pradesh,202534.5,136860.0,935.6,26583568.25,52935.74,0.339047619
Coconut,2000,Whole Year,Andhra Pradesh,102646.0,339962.5,935.6,10076757.82,26687.96,5.42072281
Coriander,2000,Whole Year,Andhra Pradesh,58441.0,19993.0,935.6,5737152.97,15194.66,0.395
Cotton (Lint),2000,Monsoon,Andhra Pradesh,202534.5,339962.5,935.6,26583568.25,52935.74,1.687727273
Dry Chillies,2000,Monsoon,Andhra Pradesh,183741.0,339962.5,935.6,18037853.97,47772.66,2.146818182
Dry Chillies,2000,Winter,Andhra Pradesh,54262.0,115528.0,935.6,5326900.54,14108.12,2.023181818
Ginger,2000,Whole Year,Andhra Pradesh,2329.0,6515.0,935.6,228637.93,605.54,3.14875
Gram,2000,Monsoon,Andhra Pradesh,100.0,173.0,935.6,9817.0,26.0,1.1575
Gram,2000,Winter,Andhra Pradesh,200763.0,228546.0,935.6,19708903.71,52198.38,1.4145
Groundnut,2000,Monsoon,Andhra Pradesh,202534.5,339962.5,935.6,26583568.25,52935.74,0.904090909
Groundnut,2000,Winter,Andhra Pradesh,202534.5,339962.5,935.6,26583568.25,52935.74,1.668181818
Horse-Gram,2000,Monsoon,Andhra Pradesh,13824.0,6838.0,935.6,1357102.08,3594.24,0.5
Horse-Gram,2000,Winter,Andhra Pradesh,64789.0,13492.0,935.6,6360336.13,16845.14,0.209545455
Jowar,2000,Monsoon,Andhra Pradesh,202534.5,328490.0,935.6,26583568.25,52935.74,0.830909091
Jowar,2000,Winter,Andhra Pradesh,202534.5,290498.0,935.6,26583568.25,52935.74,0.840909091
Linseed,2000,Winter,Andhra Pradesh,5486.0,1093.0,935.6,538560.62,1426.36,0.2075
Maize,2000,Monsoon,Andhra Pradesh,202534.5,339962.5,935.6,26583568.25,52935.74,2.564545455
Maize,2000,Winter,Andhra Pradesh,97123.0,339962.5,935.6,9534564.91,25251.98,5.019545455
Mesta,2000,Monsoon,Andhra Pradesh,77823.0,339962.5,935.6,7639883.91,20233.98,5.42072281
Moong (Green Gram),2000,Monsoon,Andhra Pradesh,202534.5,141194.0,935.6,26583568.25,52935.74,0.404090909
Moong (Green Gram),2000,Winter,Andhra Pradesh,128365.0,43016.0,935.6,12601592.05,33374.9,0.371578947
Niger Seed,2000,Monsoon,Andhra Pradesh,18452.0,6001.0,935.6,1811432.84,4797.52,0.36
Onion,2000,Monsoon,Andhra Pradesh,17058.0,227873.0,935.6,1674583.86,4435.08,5.42072281
Onion,2000,Winter,Andhra Pradesh,13248.0,308617.0,935.6,1300556.16,3444.48,5.42072281
Potato,2000,Whole Year,Andhra Pradesh,2489.0,14618.0,935.6,244345.13,647.14,5.42072281
Ragi,2000,Monsoon,Andhra Pradesh,83492.0,92780.0,935.6,8196409.64,21707.92,1.172
Ragi,2000,Winter,Andhra Pradesh,15760.0,27299.0,935.6,1547159.2,4097.6,1.639285714
Rapeseed & Mustard,2000,Winter,Andhra Pradesh,4482.0,1048.0,935.6,439997.94,1165.32,0.151538462
Rice,2000,Monsoon,Andhra Pradesh,202534.5,339962.5,935.6,26583568.25,52935.74,2.7
Rice,2000,Winter,Andhra Pradesh,202534.5,339962.5,935.6,26583568.25,52935.74,2.939090909
Safflower,2000,Winter,Andhra Pradesh,16198.0,6574.0,935.6,1590157.66,4211.48,0.34
Sesamum,2000,Monsoon,Andhra Pradesh,143737.0,29348.0,935.6,14110661.29,37371.62,0.192272727
Sesamum,2000,Winter,Andhra Pradesh,39066.0,7893.0,935.6,3835109.22,10157.16,0.204444444
Small Millets,2000,Monsoon,Andhra Pradesh,64766.0,38398.0,935.6,6358078.22,16839.16,0.668125
Small Millets,2000,Winter,Andhra Pradesh,1961.0,1449.0,935.6,192511.37,509.86,0.681666667
Sugarcane,2000,Whole Year,Andhra Pradesh,202534.5,339962.5,935.6,23281015.5,52935.74,5.42072281
Sunflower,2000,Monsoon,Andhra Pradesh,197261.0,167828.0,935.6,19365112.37,51287.86,1.038421053
Sweet Potato,2000,Whole Year,Andhra Pradesh,1938.0,25467.0,935.6,190253.46,503.88,5.42072281
Tapioca,2000,Whole Year,Andhra Pradesh,21506.0,166124.0,935.6,2111244.02,5591.56,5.42072281
Tobacco,2000,Whole Year,Andhra Pradesh,126144.0,339962.5,935.6,12383556.48,32797.44,3.364285714
Urad,2000,Monsoon,Andhra Pradesh,99423.0,28296.0,935.6,9760355.91,25849.98,0.1615
Urad,2000,Winter,Andhra Pradesh,202534.5,339962.5,935.6,26583568.25,52935.74,0.655454545
Wheat,2000,Winter,Andhra Pradesh,14261.0,8121.0,935.6,1400002.37,3707.86,0.581818182
Arecanut,2000,Whole Year,Assam,73237.0,68261.0,1965.5,7189676.29,19041.62,0.957391304
Arhar/Tur,2000,Monsoon,Assam,7280.0,5159.0,1965.5,714677.6,1892.8,0.714347826
Banana,2000,Whole Year,Assam,42534.0,339962.5,1965.5,4175562.78,11058.84,5.42072281
Castor Seed,2000,Monsoon,Assam,1662.0,681.0,1965.5,163158.54,432.12,0.417619048
Coconut,2000,Whole Year,Assam,20913.0,339962.5,1965.5,2053029.21,5437.38,5.42072281
Cotton (Lint),2000,Monsoon,Assam,1673.0,760.0,1965.5,164238.41,434.98,0.426521739
Dry Chillies,2000,Whole Year,Assam,14688.0,9681.0,1965.5,1441920.96,3818.88,0.637826087
Gram,2000,Winter,Assam,2661.0,1329.0,1965.5,261230.37,691.86,0.462380952
Jute,2000,Monsoon,Assam,69513.0,339962.5,1965.5,6824091.21,18073.38,5.42072281
Linseed,2000,Winter,Assam,10206.0,5278.0,1965.5,1001923.02,2653.56,0.505238095
Maize,2000,Monsoon,Assam,20241.0,14616.0,1965.5,1987058.97,5262.66,0.605652174
Mesta,2000,Monsoon,Assam,5049.0,24557.0,1965.5,495660.33,1312.74,4.657368421
Niger Seed,2000,Monsoon,Assam,9044.0,4653.0,1965.5,887849.48,2351.44,0.627368421
Onion,2000,Whole Year,Assam,7359.0,17156.0,1965.5,722433.03,1913.34,2.331304348
Potato,2000,Whole Year,Assam,80504.0,339962.5,1965.5,7903077.68,20931.04,5.42072281
Rapeseed & Mustard,2000,Winter,Assam,202534.5,141231.0,1965.5,26583568.25,52935.74,0.499565217
Rice,2000,Autumn,Assam,202534.5,339962.5,1965.5,26583568.25,52935.74,1.197826087
Rice,2000,Summer,Assam,202534.5,339962.5,1965.5,26583568.25,52935.74,1.825217391
